step,y0,y1,u,cycle_ms,w_sum,accept_num,x_hat_0,x_hat_1,x_hat_2,x_hat_3
183,0.039883500485026674,-0.0,-0.2040312738801691,7.9802,128,128,0.03981529786460877,6.337925196734967e-05,0.3623439115576429,0.37454689706451
184,0.04601942363656923,0.006135923151542766,-0.17630308241831258,14.1807,128,128,0.04602942717116851,0.006118235594863037,0.16050109104628765,0.17638739467476322
185,0.0521553467881118,0.009203884727313927,-0.08380223126435461,9.0562,128,128,0.05208849862961655,0.009223409379463322,0.044383636050478355,0.03852645040268274
186,0.04908738521234052,0.009203884727313927,-0.20413587638488662,8.698,128,128,0.04915995437868731,0.009168162961899026,-0.05943921065710877,-0.010702423298591678
187,0.04908738521234052,0.006135923151542766,0.24561334639376833,11.0449,128,128,0.04893196595289788,0.006242559849363931,-0.22956852157178192,-0.20379363586198107
188,0.04295146206079795,0.003067961575771161,-0.05374584242006036,7.7892,128,128,0.04294808656492768,0.003104769194638443,0.0018760925444974152,0.06314935569661807
189,0.03681553890925539,-0.003067961575771161,0.32135936358776107,9.8505,128,128,0.03654729445825029,-0.0027962055783362022,-0.1406075674437535,-0.07648316014457283
190,0.0337475773334841,-0.006135923151542766,0.17855799452602153,7.9533,128,128,0.03352777581701581,-0.005922468656006662,0.14919911526477708,0.19136356498091836
191,0.0337475773334841,-0.006135923151542766,0.07580982222718717,9.8527,128,128,0.03352564139245354,-0.005911657479293113,0.2614968897027863,0.28825510751024563
192,0.03681553890925539,-0.0,-0.25614718660667996,8.2909,128,128,0.036863775762318314,-1.9652916633601048e-05,0.30475011962345117,0.34892329669707367
193,0.04295146206079795,0.003067961575771161,0.053271556372351835,9.6798,128,128,0.04279750774065469,0.003176018860257708,0.054538688568649976,0.06552633202710324
194,0.04295146206079795,0.006135923151542766,-0.2590878722769712,8.074,128,128,0.04305320761444413,0.006062901684800785,0.11059354267678578,0.1566923397165472
195,0.039883500485026674,0.003067961575771161,0.13896876976658978,14.4967,128,128,0.03973817386475442,0.003212187613288192,-0.2032118166828633,-0.1441396098246831
196,0.0337475773334841,-0.0,0.004404615187567105,15.1355,128,128,0.033728376113102775,4.4359268046162414e-05,-0.09028255770611009,-0.008015509384721401
197,0.02761165418194154,-0.006135923151542766,0.3771490232138254,8.4879,128,128,0.027364048073303802,-0.005892028490086763,-0.15982146055182964,-0.08876392890510455
198,0.02454369260617026,-0.009203884727313927,0.23080329206533248,13.1766,128,128,0.0243176953950003,-0.00898388320662165,0.180353328688677,0.22191726649087218
199,0.02454369260617026,-0.009203884727313927,0.11868623821127172,12.2877,128,128,0.024289689286525522,-0.008943668994042135,0.326004057894831,0.34771053186918527
200,0.030679615757712823,-0.006135923151542766,0.1215056552893836,7.6539,128,128,0.030400194321519244,-0.005889704660824363,0.4078641742106248,0.3803950567025508
201,0.039883500485026674,-0.0,-0.12282754352477285,9.8724,128,128,0.03970281105621048,0.0001522328840267424,0.5272753163927554,0.465417399343463
202,0.04908738521234052,0.009203884727313927,-0.3637320821823756,8.3574,128,128,0.04914192271218049,0.009156841546105255,0.40854804726066135,0.36601883791230116
203,0.05829126993965436,0.018407769454627854,-0.5104946574102581,14.1948,128,128,0.05848499269186633,0.018206729185823903,0.11368411503866312,0.10248508975077276
204,0.06135923151542565,0.021475731030399015,-0.2431750027943361,12.3189,128,128,0.06155529587934119,0.02126443816165087,-0.3124666869667256,-0.28327189644537487
205,0.05522330836388308,0.015339807878856249,0.036671060632993156,7.6407,128,128,0.05525078154982986,0.01530030218695762,-0.5005158034857737,-0.436850839815258
206,0.04295146206079795,0.006135923151542766,0.14376073529563843,11.9459,128,128,0.042949355114260276,0.006162057250010878,-0.46718074967445894,-0.359201362494174
207,0.0337475773334841,-0.0,0.13137153689188633,8.3817,128,128,0.033746000465886335,1.3867138086675647e-05,-0.31878046229974266,-0.19561412883615079
208,0.02454369260617026,-0.006135923151542766,0.24596529144228832,11.754,128,128,0.024444000075354355,-0.006017891331814503,-0.24031868938079293,-0.11056118929252462
209,0.021475731030398976,-0.012271846303085088,0.5089440353101546,12.6215,128,128,0.021099611847990106,-0.01194819218953666,-0.018967620971879685,0.038544416912678126
210,0.021475731030398976,-0.012271846303085088,0.10592150933102004,7.646,128,128,0.021231078527700033,-0.012028636935761505,0.44105982331632376,0.46058458245146816
211,0.02761165418194154,-0.003067961575771161,-0.39898704557978654,11.2922,128,128,0.027651018065924036,-0.0030746667249455604,0.4949536374663788,0.5246878746073437
212,0.03681553890925539,0.006135923151542766,-0.2249463571006142,8.4279,128,128,0.03689996015220695,0.006035073500057509,0.10784202798616932,0.13374341241121923
213,0.039883500485026674,0.009203884727313927,-0.18462705452618883,15.0672,128,128,0.03995408489158591,0.009119359864238038,-0.0762362371356015,-0.041450056371710654
214,0.03681553890925539,0.006135923151542766,0.12840527926232506,8.6117,128,128,0.03677475808709924,0.006168928790435908,-0.257554007118848,-0.20963596464730744
215,0.030679615757712823,-0.0,0.1808695104648274,9.7957,128,128,0.030527557255506738,0.00014857556954174598,-0.14429418269479777,-0.09542136969999207
216,0.02454369260617026,-0.006135923151542766,0.30274547160559373,14.0801,128,128,0.02430001711450224,-0.005889427383068587,-0.027429762019942683,0.0130915368978579
217,0.021475731030398976,-0.006135923151542766,-0.04374210204946507,9.5556,128,128,0.02141612218238203,-0.006042035463415037,0.21814287299301965,0.2699239704870639
218,0.02454369260617026,-0.003067961575771161,0.0239791847083942,10.0576,128,128,0.02445576998455146,-0.002988733271265364,0.14472685233400026,0.17909269897463445
219,0.02761165418194154,-0.0,-0.08825424899057754,7.9976,128,128,0.027563002579741654,4.075900490770317e-05,0.16548061230075123,0.1889714560948961
220,0.030679615757712823,-0.0,0.17398763687922914,7.6201,128,128,0.03047758800677726,0.00016482531428040677,0.06912659635271405,0.060637658227949705
221,0.0337475773334841,0.003067961575771161,-0.200816175428666,12.98,128,128,0.0337330375883634,0.003080864170117433,0.26516297817546153,0.2558110665727117
222,0.039883500485026674,0.009203884727313927,-0.23596197984803932,8.4199,128,128,0.03998166302683624,0.009097504941223074,0.10218518727334594,0.10316039674625628
223,0.04601942363656923,0.015339807878856249,-0.39345961158023796,15.0137,128,128,0.04622228538105615,0.015118055776622848,-0.0344123984506977,-0.017878719750591632
224,0.04601942363656923,0.015339807878856249,-0.07657797962868568,9.6856,128,128,0.0461465226215532,0.015197190958787448,-0.36387904068684895,-0.31977691366383004
225,0.039883500485026674,0.012271846303085088,-0.1876720459249775,7.491,128,128,0.040064727132137205,0.012106916725922606,-0.3819124883564474,-0.2908192255426458
226,0.030679615757712823,0.006135923151542766,0.09164903693863605,9.1106,128,128,0.030764322070011573,0.006063936230578647,-0.5588089617760386,-0.43267260028048826
227,0.018407769454627694,-0.003067961575771161,0.29055689671716156,7.9641,128,128,0.0183722202642364,-0.0030196548828151032,-0.4833706422475522,-0.34442642770304494
228,0.006135923151542565,-0.015339807878856249,0.6702412313169033,14.0304,128,128,0.0057835486666188585,-0.014997015227272727,-0.27459477601295346,-0.17100977274774037
229,0.0,-0.021475731030399015,0.4105250316139853,8.5639,128,128,-0.0003827842085570845,-0.021094187235091905,0.30599082620909,0.35476275079858527
230,0.0030679615757712823,-0.018407769454627854,0.115646548468872,15.0664,128,128,0.0027707811125508826,-0.01810343281830207,0.6052998745829684,0.6080547561671049
231,0.015339807878856412,-0.006135923151542766,-0.35588423464685,11.0233,128,128,0.015306312859211243,-0.006104384268515303,0.690932952872935,0.6628626106978592
232,0.0337475773334841,0.009203884727313927,-0.40783525947102817,7.888,128,128,0.03387084533602543,0.009031065474987422,0.4159420210749796,0.3544628645595291
233,0.04908738521234052,0.024543692606170175,-0.8374791824262591,13.8335,128,128,0.04952558721586514,0.02408509254422079,0.17255897491439853,0.13945999007970727
234,0.05522330836388308,0.03067961575771294,-0.4359065092135934,10.5486,128,128,0.05563387607248085,0.030246385933944762,-0.5199290632991693,-0.49584220635792425
235,0.0521553467881118,0.027611654181941336,-0.23676650864325788,7.4815,128,128,0.052495221617493155,0.027237257298269785,-0.7639370938121607,-0.6967775806928969
236,0.0337475773334841,0.015339807878856249,0.03588955960046363,13.6271,128,128,0.03400633026504599,0.015132925735184283,-0.9717781742715419,-0.8065264010609469
237,0.01227184630308513,-0.0,0.3548073640786814,8.4405,128,128,0.012364655899223212,-5.472529054206958e-05,-0.9437027826027693,-0.7283936533673451
238,-0.009203884727313847,-0.018407769454627854,0.804929851892777,12.8669,128,128,-0.009474829391774539,-0.018127026005797246,-0.6713674281662599,-0.47526670241670943
239,-0.02761165418194154,-0.0337475773334841,0.7811010881580939,18.8711,128,128,-0.02809017109106522,-0.033239371624913666,-0.04141253045103785,0.10713705542950128
240,-0.030679615757712823,-0.03681553890925526,0.533242073044932,8.2032,128,128,-0.031184611578050435,-0.03631310888853129,0.5791839613645032,0.6319318708574754
241,-0.018407769454627694,-0.027611654181941336,0.09401973162333646,13.9296,128,128,-0.01880108933688674,-0.027248942631082157,1.011168634594802,0.9550584773451625
242,0.0030679615757712823,-0.006135923151542766,-0.6283835641977761,16.5027,128,128,0.0031603172085884253,-0.006223718511102412,1.0850221908930024,0.994544623251708
243,0.030679615757712823,0.018407769454627854,-0.8966291058007296,10.1833,128,128,0.031027064196197038,0.018012254338440926,0.5836013775957709,0.4767674018077498
244,0.0521553467881118,0.03681553890925526,-0.8559538506258397,11.8372,128,128,0.05272294775288561,0.03618625486395489,-0.06657842605170128,-0.1486843962319654
245,0.05522330836388308,0.03988350048502687,-0.5714565123898341,8.3759,128,128,0.0557470146615055,0.0393428489583433,-0.724510176530961,-0.7198750915117065
246,0.039883500485026674,0.027611654181941336,0.02268837210866278,16.224,128,128,0.040211370961034026,0.027302905696622252,-1.1947685269498047,-1.0876167787410378
247,0.015339807878856412,0.006135923151542766,0.5639649748259122,12.6085,128,128,0.01534854377228288,0.006143096257942835,-1.1428398074427315,-0.9848453185587163
248,-0.01227184630308513,-0.018407769454627854,0.9422980572705089,8.8131,128,128,-0.012634068871053714,-0.01801383682811261,-0.6909367744398576,-0.5299929964274438
249,-0.03681553890925539,-0.03988350048502687,1.0470983602836914,16.8445,128,128,-0.037495954823179745,-0.03914768267173069,-0.017101758679859858,0.10890865057277738
250,-0.04295146206079795,-0.04601942363656919,0.7135086539178446,11.4514,128,128,-0.04364569386342133,-0.04530825860304311,0.7900984726195925,0.8152168318823958
251,-0.02761165418194154,-0.0337475773334841,0.0333967881100396,8.9755,128,128,-0.028072854165491542,-0.03330573482275144,1.361813273244371,1.267723579609525
252,0.0030679615757712823,-0.006135923151542766,-0.7172553539792678,13.4114,128,128,0.003113250166132348,-0.006208149317930584,1.3963898715830287,1.2343819116508543
253,0.0337475773334841,0.021475731030399015,-1.045024254700813,13.1191,128,128,0.034106411218599045,0.021087741878973568,0.7738918857779866,0.6171165558446837
254,0.05829126993965436,0.03988350048502687,-0.7566844901888832,9.9925,128,128,0.05875047087880644,0.03933959894622713,-0.02604009288062653,-0.1693891076013959
255,0.06442719309119693,0.04295146206079803,-0.5422768982712601,11.4992,128,128,0.06485911338698516,0.04247919716403349,-0.5536730692207557,-0.6259758448056234
256,0.0521553467881118,0.0337475773334841,-0.20229711473182288,8.5975,128,128,0.05254070312093286,0.03339574073441724,-0.9844420024217814,-0.9315138016472478
257,0.030679615757712823,0.015339807878856249,0.36633920221470023,15.0378,128,128,0.030786497952734877,0.015255219812819144,-1.1412408991886551,-1.0105673215689914
258,0.0030679615757712823,-0.012271846303085088,1.1201441190339012,8.9231,128,128,0.0026069206244656133,-0.011808721395426729,-0.8667676566890437,-0.7392245471777619
259,-0.021475731030398976,-0.03067961575771294,0.6287895377752175,9.5309,128,128,-0.02189308450102937,-0.0301779383926309,0.05646394568913238,0.18973905377902067
260,-0.02761165418194154,-0.03681553890925526,0.6847799044569391,18.7794,128,128,-0.028213080754679352,-0.036203926485917526,0.46449296248638194,0.518730145021787
261,-0.021475731030398976,-0.0337475773334841,0.3719705005311044,12.1646,128,128,-0.022058413520426867,-0.03318180007799798,0.9789646363742193,0.9262350140644786
262,0.0,-0.015339807878856249,-0.3254134272481722,8.6435,128,128,-0.00018390097525433375,-0.015177443364272363,1.300715579890697,1.167913544217769
263,0.02454369260617026,0.006135923151542766,-0.6762362709237199,13.2444,128,128,0.02458948809525898,0.006076745143099866,0.9610077125282166,0.8121461304712263
264,0.04601942363656923,0.024543692606170175,-0.7107206908504055,10.1517,128,128,0.046307707717464924,0.02422519661205924,0.3881583438639487,0.2596880219180765
265,0.05522330836388308,0.03067961575771294,-0.44667337630768467,19.8571,128,128,0.05546082563446621,0.030412827682742546,-0.20297566406126383,-0.2828242863252224
266,0.0521553467881118,0.027611654181941336,-0.2179176218738802,13.4645,128,128,0.05240219297429155,0.02736417576532365,-0.5399471427515422,-0.5470344763603109
267,0.03681553890925539,0.012271846303085088,0.42302810080332237,11.8065,128,128,0.036720666702669005,0.012376338517455695,-0.765470026815498,-0.7166879938869223
268,0.015339807878856412,-0.009203884727313927,0.8384410360903471,17.6998,128,128,0.014899447994159425,-0.00874411831573321,-0.44981489152795034,-0.38962903169164465
269,-0.006135923151542565,-0.027611654181941336,0.770274589347235,14.4883,128,128,-0.006742179845163298,-0.026932039007374883,0.13329423941048435,0.20038628498694033
270,-0.01227184630308513,-0.03681553890925526,0.8712755788064301,8.8723,128,128,-0.01310639832518141,-0.03598280601730332,0.6549690018803035,0.6326669735088495
271,-0.0030679615757712823,-0.03067961575771294,0.16742999382016596,17.0529,128,128,-0.003669860263366678,-0.03007679769872997,1.3468186428222495,1.2335891545220161
272,0.018407769454627694,-0.012271846303085088,-0.31301452873867536,14.2035,128,128,0.018117539873114923,-0.011978367120236089,1.380487170911331,1.218818135255148
273,0.0521553467881118,0.015339807878856249,-0.9084729052423649,8.176,128,128,0.05227068099038214,0.015162660886373889,1.1706040511360831,0.9642990966845003
274,0.08283496254582462,0.04295146206079803,-1.26315359857978,11.7607,128,128,0.083426117158651,0.04231954598268004,0.4852310668552359,0.32597556135896594
275,0.09817477042468103,0.05522330836388312,-0.8972621564450416,9.9326,128,128,0.0987693091201265,0.054579263550421274,-0.5197202966684927,-0.589635463255648
276,0.09203884727313846,0.04601942363656919,-0.04913191347504442,9.9463,128,128,0.09233277832855807,0.04567441517965967,-1.1985050229348442,-1.1846188988879758
277,0.0674951546669682,0.024543692606170175,0.29574913284932486,13.0853,128,128,0.06760649428507327,0.02446111336801625,-1.162792899114254,-1.0441543890578562
278,0.0337475773334841,-0.003067961575771161,0.7855269216549616,7.6891,128,128,0.03349916961640982,-0.0027435071868925137,-0.9966758988116518,-0.7936401729851191
279,0.009203884727313847,-0.027611654181941336,1.159261843570621,15.2977,128,128,0.00851237060573234,-0.026924660595848096,-0.3628208518067645,-0.21399361220739116
280,-0.0030679615757712823,-0.03681553890925526,0.5580815033896053,15.1535,128,128,-0.003636916788709657,-0.03620419423754838,0.5957631882560692,0.6885341084029498
281,0.0030679615757712823,-0.03067961575771294,0.16997887844206727,9.4684,128,128,0.0025856705203182798,-0.030188632889207243,0.9621906967055114,0.9764680530542998
282,0.02454369260617026,-0.012271846303085088,-0.2798723068035738,16.4372,128,128,0.024359962518389667,-0.012128604891772811,1.09949761120267,1.0272672688490796
283,0.0521553467881118,0.015339807878856249,-1.1313196578398934,22.276,128,128,0.05252663994854632,0.01495378309384869,0.9244530090384898,0.8492871831795952
284,0.07976700097005335,0.03988350048502687,-1.017824129217844,8.0799,128,128,0.08035902028190323,0.03921819906626364,0.039733575848592495,-0.016762888195503756
285,0.09510680884890975,0.052155346788111956,-0.8965403031600258,9.077,128,128,0.09579109263857512,0.051385324987134426,-0.6183191347240722,-0.6279131459527545
286,0.08897088569736719,0.04908738521234035,-0.5379920119573032,17.8149,128,128,0.08965227664709044,0.048399109222463,-1.2556624208683738,-1.1411278162563052
287,0.06135923151542565,0.027611654181941336,0.27753010775903686,11.323,128,128,0.06167402541275174,0.027332743787469086,-1.7059553766448314,-1.464744398055686
288,0.021475731030398976,-0.006135923151542766,1.067816483454109,9.2133,128,128,0.02125400151489877,-0.005871448305671255,-1.4990595920475935,-1.2024576156379905
289,-0.021475731030398976,-0.04295146206079803,1.5279352047006405,12.1873,128,128,-0.02225857276622481,-0.04209716528923149,-0.7277571990787229,-0.4444937630728911
290,-0.04295146206079795,-0.06135923151542544,1.193689178684649,9.9865,128,128,-0.04385432701924903,-0.06042248222453232,0.498145778500546,0.6659061019432411
291,-0.039883500485026674,-0.05829126993965428,0.5515615353926577,8.3998,128,128,-0.04069487430505242,-0.057465305380517584,1.3880314846927873,1.4124734989919023
292,-0.01227184630308513,-0.0337475773334841,-0.25897587242037257,12.3986,128,128,-0.012654863475046949,-0.033391573591266724,1.7969352739303686,1.6850202554119995
293,0.02454369260617026,0.003067961575771161,-1.2763905119956118,7.7557,128,128,0.024823415866702482,0.002793177460840888,1.5372890566808601,1.4015909102654636
294,0.06135923151542565,0.0337475773334841,-0.9985237931530794,11.7789,128,128,0.06179977650909753,0.03321890556835118,0.4446978035397666,0.29607409896311376
295,0.07363107781851078,0.04601942363656919,-0.947662966891355,12.902,128,128,0.07424510923100767,0.045396833137002525,-0.35410697990523465,-0.4022749919292752
296,0.06442719309119693,0.0337475773334841,0.2614140440381741,9.8719,128,128,0.0645227793931594,0.03361460226993316,-1.1996865186918233,-1.1759551157034798
297,0.039883500485026674,0.009203884727313927,0.6725553456067613,12.9518,128,128,0.03969187595933003,0.009400378041361328,-0.9093417049782262,-0.8389580108426251
298,0.015339807878856412,-0.012271846303085088,0.7125633342942755,7.829,128,128,0.014967208753782137,-0.0118474047640619,-0.3585387836990178,-0.2589781771217152
299,0.0030679615757712823,-0.024543692606170175,0.6715156906916059,19.4097,128,128,0.0025181128451202423,-0.02398138052040022,0.19894455045332268,0.2543451356996776
300,0.0030679615757712823,-0.021475731030399015,-0.009775175929471325,10.8261,128,128,0.0028208690185859316,-0.0211854277717166,0.7353274544992355,0.7654842027337707
301,0.018407769454627694,-0.009203884727313927,-0.14464850831729514,8.4436,128,128,0.018218047811004553,-0.009055170365182823,0.6904322555681932,0.6501031933117991
302,0.04295146206079795,0.012271846303085088,-0.7248423414322759,18.4496,128,128,0.043209556233200566,0.01195311177046903,0.7063964069431462,0.6200597218956516
303,0.06135923151542565,0.03067961575771294,-0.9592342676277879,8.5129,128,128,0.06185456546623959,0.03016849634210849,0.13406259214430533,0.09589213182073231
304,0.07363107781851078,0.04295146206079803,-0.806755202881718,8.614,128,128,0.07430754636887907,0.042229743921504755,-0.5533008607098796,-0.5304104380513994
305,0.0674951546669682,0.03988350048502687,-0.45039114711627337,12.3111,128,128,0.06807885945881692,0.03929398840804491,-1.148207710863737,-1.022649745689911
306,0.04601942363656923,0.024543692606170175,0.06748790469468058,8.9199,128,128,0.04642977750094027,0.024157409676865714,-1.4729473956002386,-1.2457011906982731
307,0.015339807878856412,-0.003067961575771161,0.946503179873216,9.7488,128,128,0.015182455213275502,-0.002912194690234543,-1.4093813312099632,-1.1618906972551954
308,-0.018407769454627694,-0.0337475773334841,1.3275777272590303,11.4933,128,128,-0.019033917305486925,-0.033093947905867935,-0.6388327017459918,-0.42695195877172265
309,-0.04601942363656923,-0.05522330836388312,1.0974125261007266,8.6516,128,128,-0.04683467174651791,-0.0543122937163384,0.31336028589193504,0.4846834231854994
310,-0.04601942363656923,-0.05522330836388312,0.659082392504749,16.1325,128,128,-0.04678775775009566,-0.05444537548060111,1.1305858692011266,1.1662618029491294
311,-0.02761165418194154,-0.03681553890925526,-0.21956055902334112,8.207,128,128,-0.027988491863526286,-0.036422427016622204,1.5909838422653868,1.5264185466162314
312,0.009203884727313847,-0.006135923151542766,-0.6245278246784135,8.3739,128,128,0.009173058520907388,-0.006178191704433514,1.3926404819556917,1.2201669543259417
313,0.0521553467881118,0.03067961575771294,-1.42056558368485,14.9066,128,128,0.05270209029906838,0.03004254204951481,1.038904897857736,0.8275329757267248
314,0.08283496254582462,0.06135923151542544,-1.6706396549286178,13.3202,128,128,0.08389948324255972,0.06026756156258922,-0.05011473261567906,-0.15461254474669994
315,0.09510680884890975,0.07363107781851097,-1.2133938919622376,8.4984,128,128,0.09622540993585835,0.07245456969292613,-1.2881949661577803,-1.2609809328043302
316,0.07976700097005335,0.06135923151542544,-0.34949452962036454,18.2288,128,128,0.08065074127655554,0.06044602888334685,-2.132647845014,-1.9576931731761962
317,0.039883500485026674,0.027611654181941336,0.6327454473064096,7.7259,128,128,0.040231377436507565,0.027282955561203564,-2.3196298175303323,-2.0223046949916443
318,-0.015339807878856412,-0.021475731030399015,1.732624290345282,16.0083,128,128,-0.015845325971375154,-0.020916144213958293,-1.8416344738720671,-1.5034295641724278
319,-0.07056311624273949,-0.0674951546669682,1.9350618621114501,14.9677,128,128,-0.0716087229694159,-0.06632310854743037,-0.5559678393565738,-0.23943837137094487
320,-0.10124273200045232,-0.09203884727313838,1.664424101611426,8.9065,128,128,-0.10252745530573865,-0.0906505448099937,0.8179685592161083,1.0103687488271025
321,-0.09510680884890975,-0.08897088569736722,1.0251963512701063,9.1854,128,128,-0.09638826660513646,-0.08768905128803234,2.026657221274081,1.985347011364077
322,-0.05829126993965436,-0.05522330836388312,-0.39375561182010893,13.1256,128,128,-0.05885810294307504,-0.05465165973881896,2.7797792460154502,2.5635831331245216
323,0.0030679615757712823,-0.003067961575771161,-1.3650984882566302,11.518,128,128,0.0031329659817487584,-0.003217018299280388,2.410836436972361,2.063630074280664
324,0.07056311624273949,0.05522330836388312,-2.227385186117182,8.7132,128,128,0.07152721900173035,0.05413735863666054,1.4476289467074468,1.0789674559957894
325,0.11044661672776616,0.08897088569736722,-1.889483909014684,11.9791,128,128,0.11162793749498087,0.08771021029189295,-0.3417782194826038,-0.5775220181655183
326,0.11044661672776616,0.08590292412159606,-0.7024624366323869,8.9375,128,128,0.11136193683669457,0.0849366998699271,-1.8334123294347648,-1.884245779312511
327,0.0674951546669682,0.04601942363656919,0.7194371069296553,14.9867,128,128,0.06770929974871999,0.045850415436031536,-2.4284056485415744,-2.2809016377654703
328,0.009203884727313847,-0.009203884727313927,1.8229615623171476,10.524,128,128,0.008579833338990407,-0.008526358119417479,-1.8418881366621762,-1.621681532064877
329,-0.0521553467881118,-0.06442719309119704,2.2838653580938217,10.5824,128,128,-0.05351515817633358,-0.06293107778659991,-0.5396382779449055,-0.31816617670480196
330,-0.07976700097005335,-0.08897088569736722,1.6370662160592664,12.3431,128,128,-0.08119592686732416,-0.08745325255951666,1.2127293760905271,1.2976425990722047
331,-0.06442719309119693,-0.07669903939428213,0.5115544401577066,7.9425,128,128,-0.06554761833712124,-0.07556608457255676,2.440810781778065,2.321081176268866
332,-0.01227184630308513,-0.0337475773334841,-0.6851520655891149,11.7219,128,128,-0.012727340999185282,-0.03336682097069751,2.8339925535314108,2.5162465126011018
333,0.05829126993965436,0.03067961575771294,-2.376350817548262,13.2901,128,128,0.05900568338658829,0.02989720238005835,2.3849730776226377,2.0194185506290827
334,0.12885438618239387,0.09203884727313838,-2.6422760251331403,8.4671,128,128,0.13030087256845,0.09043994525757681,0.5925603193641864,0.27596499359734494
335,0.16260196351587797,0.12271846303085132,-2.3068551231482246,16.4759,128,128,0.164386531032766,0.12083531058409913,-1.348038967335507,-1.4608466359494388
336,0.14726215563702155,0.11044661672776623,-0.8669152720238158,16.2678,128,128,0.14870166319716382,0.10897357316797875,-3.0934078939678527,-2.9324255846747502
337,0.0859029241215959,0.05522330836388312,1.0801349000785787,10.047,128,128,0.0863308671515506,0.054813396179877245,-3.7160286928299504,-3.3397285936203405
338,-0.006135923151542565,-0.024543692606170175,2.523659284498676,17.9538,128,128,-0.006846996631284283,-0.02369508925378867,-2.898787996115602,-2.389682328074642
339,-0.09510680884890975,-0.10737865515199507,3.8118471046426903,12.8628,128,128,-0.0972511642622407,-0.10511129202574165,-1.1105103385563098,-0.6919334067788883
340,-0.15339807878856412,-0.15953400194010658,3.2509914234018487,8.797,128,128,-0.1560208889348233,-0.15673571311134088,1.6852743770696337,1.886555668718832
341,-0.14726215563702155,-0.15646604036433542,1.7268865573528487,18.6635,128,128,-0.14967151123698283,-0.15397746290150527,4.002848110570737,3.858823559458081
342,-0.07669903939428206,-0.09510680884890954,-0.6422346588698084,13.7049,128,128,-0.07793747655427574,-0.09388115803256586,5.210678720672847,4.743178461490955
343,0.04295146206079795,0.006135923151542766,-2.814393180897558,8.409,128,128,0.0431611778374254,0.005754574690087973,4.7035165529799645,3.9996190846489377
344,0.1718058482431918,0.11965050145508016,-4.601498071437736,12.9753,128,128,0.17382340599084256,0.11742881506850511,2.677749700581945,1.9913026589302167
345,0.25464081078901646,0.19021361769781953,-3.966767997742405,11.7769,128,128,0.2572211767302737,0.1874390361544022,-0.9121898592311659,-1.336628234843385
346,0.260776733940559,0.1932815792735907,-2.106494430676869,8.7718,128,128,0.26315120507030687,0.19079214301779937,-3.876085891262172,-3.8993434458116236
347,0.1932815792735908,0.1349903093339364,0.09139775946350413,14.4846,128,128,0.19479252745726158,0.1335048081021628,-5.332939921652286,-4.928530762900376
348,0.0859029241215959,0.04295146206079803,2.0282510988407396,8.0504,128,128,0.08619088641549036,0.0427579121495273,-5.037616300551715,-4.354178584084433
349,-0.039883500485026674,-0.06442719309119704,3.6768489322154108,10.23,128,128,-0.04114627246873183,-0.06297566679280224,-3.4872999970648375,-2.7025519101472155
350,-0.1380582709097077,-0.1472621556370215,3.882205457755853,11.7867,128,128,-0.14025967156871424,-0.1448788634834892,-0.6488111033625414,-0.01099006720029505
351,-0.16873788666742054,-0.1687378866674205,2.2222870289069516,8.5348,128,128,-0.1707939951605763,-0.16656696332333337,2.4130846233237873,2.7271641592301226
352,-0.12885438618239387,-0.13192234775816525,0.5136246616389741,13.6197,128,128,-0.13034372509871583,-0.1304514344609851,4.034004945157781,3.9550899460225333
353,-0.03681553890925539,-0.04908738521234035,-1.8820528260700218,13.9598,128,128,-0.036987894006412204,-0.049022831017749874,4.45983368678775,4.0769145417106545
354,0.0674951546669682,0.04295146206079803,-2.936746222229196,11.5214,128,128,0.06842091369312499,0.04187542487870159,2.8717628119984715,2.3864115213233967
355,0.1595340019401067,0.12578642460662248,-3.883962168163178,12.8446,128,128,0.16170204652899545,0.12343985180415315,0.7757017174909684,0.3800595163230934
356,0.19941750242513334,0.16260196351587775,-2.822167148214047,12.1552,128,128,0.20181317013365735,0.160086180791748,-2.222576221034813,-2.328304010493224
357,0.16873788666742054,0.13805827090970757,-0.8604569774203406,8.4848,128,128,0.17059055880863927,0.13618601017878465,-4.343181247793355,-4.07782395772195
358,0.08283496254582462,0.06442719309119704,1.3568067035584512,12.0346,128,128,0.08351569181428348,0.06380851739059062,-4.902187794517417,-4.341336460950041
359,-0.021475731030398976,-0.024543692606170175,2.6356861904490074,8.486,128,128,-0.02193722104309328,-0.023969711546253044,-3.6525567513225723,-2.974460996804969
360,-0.11658253987930872,-0.10737865515199507,3.5701432140235987,8.128,128,128,-0.11827147968438474,-0.10555623223842824,-1.625836406772005,-1.0292835566217358
361,-0.16873788666742054,-0.15033011721279266,2.7118653645387405,18.6184,128,128,-0.17072187081465462,-0.14822066844757198,1.1795734599924539,1.5316479631100595
362,-0.15339807878856412,-0.13192234775816525,0.7706035333255344,13.0663,128,128,-0.15474547321356305,-0.13052596285870907,3.3033342421871823,3.3342713197310276
363,-0.07976700097005335,-0.06442719309119704,-1.2921230065425338,11.6984,128,128,-0.08008253338531636,-0.06418859928195236,3.900567569368981,3.632396220589049
364,0.018407769454627694,0.027611654181941336,-3.083750009365929,23.7953,128,128,0.019551891425294735,0.02635785234338064,2.919158898442562,2.5411142677550123
365,0.09817477042468103,0.09817477042468115,-2.9874236847466857,18.4904,128,128,0.09988439807596874,0.09630575477957129,0.4334676446931054,0.11436948970500882
